,year,state,measure,value
2564,2006,North Dakota,Corruption,3.07966
2565,2007,North Dakota,Corruption,9.19087
2566,2008,North Dakota,Corruption,6.23557
2567,2009,North Dakota,Corruption,0.0
2568,2010,North Dakota,Corruption,8.89549
2569,2011,North Dakota,Corruption,2.92427
2570,2012,North Dakota,Corruption,2.85866
2571,2013,North Dakota,Corruption,0.0
2572,2014,North Dakota,Corruption,0.0
2573,2015,North Dakota,Corruption,1.32113
2574,2005,Ohio,Corruption,4.27451
2575,2006,Ohio,Corruption,3.74525
2576,2007,Ohio,Corruption,4.26068
2577,2008,Ohio,Corruption,3.22134
2578,2009,Ohio,Corruption,4.85157
2579,2010,Ohio,Corruption,5.63445
2580,2011,Ohio,Corruption,2.68516
2581,2012,Ohio,Corruption,2.16559
2582,2013,Ohio,Corruption,1.64206
2583,2014,Ohio,Corruption,1.72501
2584,2015,Ohio,Corruption,2.58322
2585,2005,Oklahoma,Corruption,5.91783
2586,2006,Oklahoma,Corruption,3.61705
2587,2007,Oklahoma,Corruption,2.47637
2588,2008,Oklahoma,Corruption,6.04004
2589,2009,Oklahoma,Corruption,5.96683
2590,2010,Oklahoma,Corruption,3.72172
2591,2011,Oklahoma,Corruption,6.32994
2592,2012,Oklahoma,Corruption,6.81553
2593,2013,Oklahoma,Corruption,5.71344
2594,2014,Oklahoma,Corruption,5.67295
2595,2015,Oklahoma,Corruption,5.11334
2596,2005,Oregon,Corruption,1.10705
2597,2006,Oregon,Corruption,1.63449
2598,2007,Oregon,Corruption,2.95507
2599,2008,Oregon,Corruption,0.791544
2600,2009,Oregon,Corruption,1.30696
2601,2010,Oregon,Corruption,0.260487
2602,2011,Oregon,Corruption,1.80792
2603,2012,Oregon,Corruption,0.512906
2604,2013,Oregon,Corruption,0.763346
2605,2014,Oregon,Corruption,1.0075
2606,2015,Oregon,Corruption,0.744606
2607,2005,Pennsylvania,Corruption,4.57831
2608,2006,Pennsylvania,Corruption,5.35537
2609,2007,Pennsylvania,Corruption,3.18372
2610,2008,Pennsylvania,Corruption,2.89197
2611,2009,Pennsylvania,Corruption,3.25274
2612,2010,Pennsylvania,Corruption,4.24875
2613,2011,Pennsylvania,Corruption,2.90358
2614,2012,Pennsylvania,Corruption,3.68236
2615,2013,Pennsylvania,Corruption,3.05312
2616,2014,Pennsylvania,Corruption,3.36274
2617,2015,Pennsylvania,Corruption,3.82738
2618,2005,Rhode Island,Corruption,3.7456
2619,2006,Rhode Island,Corruption,1.88129
2620,2007,Rhode Island,Corruption,0.945796
2621,2008,Rhode Island,Corruption,1.90333
2622,2009,Rhode Island,Corruption,0.949479
2623,2010,Rhode Island,Corruption,2.84931
2624,2011,Rhode Island,Corruption,7.60961
2625,2012,Rhode Island,Corruption,1.90423
2626,2013,Rhode Island,Corruption,7.6081
2627,2014,Rhode Island,Corruption,3.79085
2628,2015,Rhode Island,Corruption,2.84011
2629,2005,South Carolina,Corruption,0.0
2630,2006,South Carolina,Corruption,0.688413
2631,2007,South Carolina,Corruption,0.900068
2632,2008,South Carolina,Corruption,1.78579
2633,2009,South Carolina,Corruption,1.53467
2634,2010,South Carolina,Corruption,0.431377
2635,2011,South Carolina,Corruption,2.35081
2636,2012,South Carolina,Corruption,0.423395
2637,2013,South Carolina,Corruption,1.04716
2638,2014,South Carolina,Corruption,1.44853
2639,2015,South Carolina,Corruption,0.612727
2640,2005,South Dakota,Corruption,3.86851
2641,2006,South Dakota,Corruption,16.6021
2642,2007,South Dakota,Corruption,5.05291
2643,2008,South Dakota,Corruption,13.6783
2644,2009,South Dakota,Corruption,9.84757
2645,2010,South Dakota,Corruption,11.0232
2646,2011,South Dakota,Corruption,9.70777
2647,2012,South Dakota,Corruption,10.7997
2648,2013,South Dakota,Corruption,3.55081
2649,2014,South Dakota,Corruption,1.17209
2650,2015,South Dakota,Corruption,6.98919
2651,2005,Tennessee,Corruption,6.00895
2652,2006,Tennessee,Corruption,5.74829
2653,2007,Tennessee,Corruption,6.80082
2654,2008,Tennessee,Corruption,3.53989
2655,2009,Tennessee,Corruption,3.33532
2656,2010,Tennessee,Corruption,3.3035
2657,2011,Tennessee,Corruption,2.65486
2658,2012,Tennessee,Corruption,4.80155
2659,2013,Tennessee,Corruption,4.61824
2660,2014,Tennessee,Corruption,2.90105
2661,2015,Tennessee,Corruption,5.15128
2662,2005,Texas,Corruption,3.02923
2663,2006,Texas,Corruption,2.09764
2664,2007,Texas,Corruption,2.30782
2665,2008,Texas,Corruption,4.60394
2666,2009,Texas,Corruption,3.99479
2667,2010,Texas,Corruption,2.81109
2668,2011,Texas,Corruption,3.4275
2669,2012,Texas,Corruption,3.87579
2670,2013,Texas,Corruption,6.27642
2671,2014,Texas,Corruption,3.78381
2672,2015,Texas,Corruption,3.31281
2673,2005,Utah,Corruption,2.44129
2674,2006,Utah,Corruption,0.39596
2675,2007,Utah,Corruption,2.69464
2676,2008,Utah,Corruption,1.8272
2677,2009,Utah,Corruption,1.07737
2678,2010,Utah,Corruption,0.36017
2679,2011,Utah,Corruption,0.709919
2680,2012,Utah,Corruption,0.350228
2681,2013,Utah,Corruption,1.03417
2682,2014,Utah,Corruption,0.679601
2683,2015,Utah,Corruption,0.0
2684,2005,Vermont,Corruption,3.2195
2685,2006,Vermont,Corruption,0.0
2686,2007,Vermont,Corruption,1.6039
2687,2008,Vermont,Corruption,8.04803
2688,2009,Vermont,Corruption,0.0
2689,2010,Vermont,Corruption,3.19509
2690,2011,Vermont,Corruption,7.98173
2691,2012,Vermont,Corruption,4.79225
2692,2013,Vermont,Corruption,1.59584
2693,2014,Vermont,Corruption,1.59601
2694,2015,Vermont,Corruption,1.59734
2695,2005,Virginia,Corruption,3.29942
2696,2006,Virginia,Corruption,6.64605
2697,2007,Virginia,Corruption,4.64456
2698,2008,Virginia,Corruption,9.52493
2699,2009,Virginia,Corruption,7.86544
2700,2010,Virginia,Corruption,7.72622
2701,2011,Virginia,Corruption,7.03999
2702,2012,Virginia,Corruption,5.00863
2703,2013,Virginia,Corruption,6.77933
2704,2014,Virginia,Corruption,4.68396
2705,2015,Virginia,Corruption,5.72588
2706,2005,Washington,Corruption,2.07757
2707,2006,Washington,Corruption,0.313935
2708,2007,Washington,Corruption,1.39285
2709,2008,Washington,Corruption,1.83228
2710,2009,Washington,Corruption,0.450167
2711,2010,Washington,Corruption,1.18615
2712,2011,Washington,Corruption,1.02488
2713,2012,Washington,Corruption,1.01493
2714,2013,Washington,Corruption,0.717215
2715,2014,Washington,Corruption,0.991287
2716,2015,Washington,Corruption,0.697316
2717,2005,West Virginia,Corruption,9.33815
2718,2006,West Virginia,Corruption,4.92366
2719,2007,West Virginia,Corruption,1.09048
2720,2008,West Virginia,Corruption,3.30675
2721,2009,West Virginia,Corruption,2.19807
2722,2010,West Virginia,Corruption,4.85444
2723,2011,West Virginia,Corruption,2.69489
2724,2012,West Virginia,Corruption,3.77274
2725,2013,West Virginia,Corruption,5.93215
2726,2014,West Virginia,Corruption,11.8898
2727,2015,West Virginia,Corruption,2.71131
2728,2005,Wisconsin,Corruption,3.60609
2729,2006,Wisconsin,Corruption,2.86859
2730,2007,Wisconsin,Corruption,2.13874
2731,2008,Wisconsin,Corruption,1.0661
2732,2009,Wisconsin,Corruption,1.59158
2733,2010,Wisconsin,Corruption,1.23
2734,2011,Wisconsin,Corruption,1.75077
2735,2012,Wisconsin,Corruption,2.44482
2736,2013,Wisconsin,Corruption,2.26374
2737,2014,Wisconsin,Corruption,1.56316
2738,2015,Wisconsin,Corruption,1.21289
2739,2005,Wyoming,Corruption,15.5595
2740,2006,Wyoming,Corruption,0.0
2741,2007,Wyoming,Corruption,1.86959
2742,2008,Wyoming,Corruption,1.87734
2743,2009,Wyoming,Corruption,3.67465
2744,2010,Wyoming,Corruption,1.77161
2745,2011,Wyoming,Corruption,8.80037
2746,2012,Wyoming,Corruption,5.20461
2747,2013,Wyoming,Corruption,5.14882
2748,2014,Wyoming,Corruption,0.0
2749,2015,Wyoming,Corruption,0.0
2750,2005,Alabama,Gini,0.47300002
2751,2006,Alabama,Gini,0.472
2752,2007,Alabama,Gini,0.47099999
2753,2008,Alabama,Gini,0.46700001
2754,2009,Alabama,Gini,0.47099999
2755,2010,Alabama,Gini,0.472
2756,2011,Alabama,Gini,0.47350001
2757,2012,Alabama,Gini,0.47260001
2758,2013,Alabama,Gini,0.4752
2759,2014,Alabama,Gini,0.47580001
2760,2015,Alabama,Gini,0.48109999
2761,2005,Alaska,Gini,0.42499998
2762,2006,Alaska,Gini,0.417
2763,2007,Alaska,Gini,0.40900001
2764,2008,Alaska,Gini,0.403
2765,2009,Alaska,Gini,0.40200001
2766,2010,Alaska,Gini,0.42199999
2767,2011,Alaska,Gini,0.40990001
2768,2012,Alaska,Gini,0.42320001
2769,2013,Alaska,Gini,0.40830001
2770,2014,Alaska,Gini,0.41749999
2771,2015,Alaska,Gini,0.43220001
2772,2005,Arizona,Gini,0.45999998
2773,2006,Arizona,Gini,0.454
2774,2007,Arizona,Gini,0.44800001
2775,2008,Arizona,Gini,0.45300001
2776,2009,Arizona,Gini,0.45100001
2777,2010,Arizona,Gini,0.45500001
2778,2011,Arizona,Gini,0.46000001
2779,2012,Arizona,Gini,0.46079999
2780,2013,Arizona,Gini,0.46810001
2781,2014,Arizona,Gini,0.46759999
2782,2015,Arizona,Gini,0.4702
2783,2005,Arkansas,Gini,0.458
2784,2006,Arkansas,Gini,0.46000001
2785,2007,Arkansas,Gini,0.46200001
2786,2008,Arkansas,Gini,0.45899999
2787,2009,Arkansas,Gini,0.461
2788,2010,Arkansas,Gini,0.458
2789,2011,Arkansas,Gini,0.4684
2790,2012,Arkansas,Gini,0.4632
2791,2013,Arkansas,Gini,0.46849999
2792,2014,Arkansas,Gini,0.47139999
2793,2015,Arkansas,Gini,0.47729999
2794,2005,California,Gini,0.46299997
2795,2006,California,Gini,0.46599999
2796,2007,California,Gini,0.46900001
2797,2008,California,Gini,0.47299999
2798,2009,California,Gini,0.46700001
2799,2010,California,Gini,0.47099999
2800,2011,California,Gini,0.48120001
2801,2012,California,Gini,0.4822
2802,2013,California,Gini,0.4903
2803,2014,California,Gini,0.48899999
2804,2015,California,Gini,0.4876
2805,2005,Colorado,Gini,0.44799998
2806,2006,Colorado,Gini,0.44999999
2807,2007,Colorado,Gini,0.45199999
2808,2008,Colorado,Gini,0.45699999
2809,2009,Colorado,Gini,0.45300001
2810,2010,Colorado,Gini,0.45699999
2811,2011,Colorado,Gini,0.45879999
2812,2012,Colorado,Gini,0.45789999
2813,2013,Colorado,Gini,0.4614
2814,2014,Colorado,Gini,0.45840001
2815,2015,Colorado,Gini,0.458
2816,2005,Connecticut,Gini,0.47899997
2817,2006,Connecticut,Gini,0.47999999
2818,2007,Connecticut,Gini,0.48100001
2819,2008,Connecticut,Gini,0.486
2820,2009,Connecticut,Gini,0.47999999
2821,2010,Connecticut,Gini,0.486
2822,2011,Connecticut,Gini,0.48590001
2823,2012,Connecticut,Gini,0.49149999
2824,2013,Connecticut,Gini,0.49939999
2825,2014,Connecticut,Gini,0.50050002
2826,2015,Connecticut,Gini,0.49160001
2827,2005,Delaware,Gini,0.43299997
2828,2006,Delaware,Gini,0.43399999
2829,2007,Delaware,Gini,0.435
2830,2008,Delaware,Gini,0.447
2831,2009,Delaware,Gini,0.43399999
2832,2010,Delaware,Gini,0.44
2833,2011,Delaware,Gini,0.4404
2834,2012,Delaware,Gini,0.43560001
2835,2013,Delaware,Gini,0.4513
2836,2014,Delaware,Gini,0.44940001
2837,2015,Delaware,Gini,0.45230001
2838,2005,Florida,Gini,0.465
2839,2006,Florida,Gini,0.46700001
2840,2007,Florida,Gini,0.46900001
2841,2008,Florida,Gini,0.47099999
2842,2009,Florida,Gini,0.46900001
2843,2010,Florida,Gini,0.47400001
2844,2011,Florida,Gini,0.48109999
2845,2012,Florida,Gini,0.48280001
2846,2013,Florida,Gini,0.48429999
2847,2014,Florida,Gini,0.48339999
2848,2015,Florida,Gini,0.48719999
2849,2005,Georgia,Gini,0.458
2850,2006,Georgia,Gini,0.461
2851,2007,Georgia,Gini,0.46399999
2852,2008,Georgia,Gini,0.46700001
2853,2009,Georgia,Gini,0.46900001
2854,2010,Georgia,Gini,0.46799999
2855,2011,Georgia,Gini,0.477
2856,2012,Georgia,Gini,0.48089999
2857,2013,Georgia,Gini,0.48370001
2858,2014,Georgia,Gini,0.48010001
2859,2015,Georgia,Gini,0.48010001
2860,2005,Hawaii,Gini,0.454
2861,2006,Hawaii,Gini,0.43799999
2862,2007,Hawaii,Gini,0.42199999
2863,2008,Hawaii,Gini,0.428
2864,2009,Hawaii,Gini,0.42500001
2865,2010,Hawaii,Gini,0.433
2866,2011,Hawaii,Gini,0.43009999
2867,2012,Hawaii,Gini,0.42570001
2868,2013,Hawaii,Gini,0.44
2869,2014,Hawaii,Gini,0.4325
2870,2015,Hawaii,Gini,0.4346
2871,2005,Idaho,Gini,0.40600002
2872,2006,Idaho,Gini,0.421
2873,2007,Idaho,Gini,0.43599999
2874,2008,Idaho,Gini,0.419
2875,2009,Idaho,Gini,0.421
2876,2010,Idaho,Gini,0.433
2877,2011,Idaho,Gini,0.43200001
2878,2012,Idaho,Gini,0.43020001
2879,2013,Idaho,Gini,0.43759999
2880,2014,Idaho,Gini,0.45410001
2881,2015,Idaho,Gini,0.45249999
2882,2005,Illinois,Gini,0.45800003
2883,2006,Illinois,Gini,0.46200001
2884,2007,Illinois,Gini,0.46599999
2885,2008,Illinois,Gini,0.46700001
2886,2009,Illinois,Gini,0.46900001
2887,2010,Illinois,Gini,0.465
2888,2011,Illinois,Gini,0.4718
2889,2012,Illinois,Gini,0.4716
2890,2013,Illinois,Gini,0.4824
2891,2014,Illinois,Gini,0.4765
2892,2015,Illinois,Gini,0.4817
2893,2005,Indiana,Gini,0.43500003
2894,2006,Indiana,Gini,0.43200001
2895,2007,Indiana,Gini,0.42899999
2896,2008,Indiana,Gini,0.43700001
2897,2009,Indiana,Gini,0.43399999
2898,2010,Indiana,Gini,0.44
2899,2011,Indiana,Gini,0.4461
2900,2012,Indiana,Gini,0.44170001
2901,2013,Indiana,Gini,0.45539999
2902,2014,Indiana,Gini,0.44549999
2903,2015,Indiana,Gini,0.45190001
2904,2005,Iowa,Gini,0.42199999
2905,2006,Iowa,Gini,0.42399999
2906,2007,Iowa,Gini,0.426
2907,2008,Iowa,Gini,0.428
2908,2009,Iowa,Gini,0.43099999
2909,2010,Iowa,Gini,0.42699999
2910,2011,Iowa,Gini,0.43399999
2911,2012,Iowa,Gini,0.43279999
2912,2013,Iowa,Gini,0.4429
2913,2014,Iowa,Gini,0.44330001
2914,2015,Iowa,Gini,0.4393
2915,2005,Kansas,Gini,0.43800002
2916,2006,Kansas,Gini,0.44100001
2917,2007,Kansas,Gini,0.44400001
2918,2008,Kansas,Gini,0.442
2919,2009,Kansas,Gini,0.44400001
2920,2010,Kansas,Gini,0.44499999
2921,2011,Kansas,Gini,0.44420001
2922,2012,Kansas,Gini,0.44960001
2923,2013,Kansas,Gini,0.4589
2924,2014,Kansas,Gini,0.45969999
2925,2015,Kansas,Gini,0.4596
2926,2005,Kentucky,Gini,0.45500001
2927,2006,Kentucky,Gini,0.46000001
2928,2007,Kentucky,Gini,0.465
2929,2008,Kentucky,Gini,0.46700001
2930,2009,Kentucky,Gini,0.46399999
2931,2010,Kentucky,Gini,0.46599999
2932,2011,Kentucky,Gini,0.4709
2933,2012,Kentucky,Gini,0.46669999
2934,2013,Kentucky,Gini,0.47209999
2935,2014,Kentucky,Gini,0.47040001
2936,2015,Kentucky,Gini,0.4781
2937,2005,Louisiana,Gini,0.472
2938,2006,Louisiana,Gini,0.47499999
2939,2007,Louisiana,Gini,0.47799999
2940,2008,Louisiana,Gini,0.477
2941,2009,Louisiana,Gini,0.47299999
2942,2010,Louisiana,Gini,0.47499999
2943,2011,Louisiana,Gini,0.48359999
2944,2012,Louisiana,Gini,0.48590001
2945,2013,Louisiana,Gini,0.4914
2946,2014,Louisiana,Gini,0.49020001
2947,2015,Louisiana,Gini,0.49090001
2948,2005,Maine,Gini,0.41600001
2949,2006,Maine,Gini,0.428
2950,2007,Maine,Gini,0.44
2951,2008,Maine,Gini,0.43599999
2952,2009,Maine,Gini,0.43200001
2953,2010,Maine,Gini,0.43700001
2954,2011,Maine,Gini,0.45089999
2955,2012,Maine,Gini,0.44499999
2956,2013,Maine,Gini,0.45320001
2957,2014,Maine,Gini,0.45930001
2958,2015,Maine,Gini,0.45230001
2959,2005,Maryland,Gini,0.42399999
2960,2006,Maryland,Gini,0.433
2961,2007,Maryland,Gini,0.442
2962,2008,Maryland,Gini,0.43799999
2963,2009,Maryland,Gini,0.44800001
2964,2010,Maryland,Gini,0.44299999
2965,2011,Maryland,Gini,0.44659999
2966,2012,Maryland,Gini,0.44729999
2967,2013,Maryland,Gini,0.45550001
2968,2014,Maryland,Gini,0.44909999
2969,2015,Maryland,Gini,0.4524
2970,2005,Massachusetts,Gini,0.45499998
2971,2006,Massachusetts,Gini,0.461
2972,2007,Massachusetts,Gini,0.46700001
2973,2008,Massachusetts,Gini,0.47099999
2974,2009,Massachusetts,Gini,0.46799999
2975,2010,Massachusetts,Gini,0.47499999
2976,2011,Massachusetts,Gini,0.47710001
2977,2012,Massachusetts,Gini,0.4813
2978,2013,Massachusetts,Gini,0.48370001
2979,2014,Massachusetts,Gini,0.48629999
2980,2015,Massachusetts,Gini,0.48480001
2981,2005,Michigan,Gini,0.44
2982,2006,Michigan,Gini,0.44400001
2983,2007,Michigan,Gini,0.44800001
2984,2008,Michigan,Gini,0.45100001
2985,2009,Michigan,Gini,0.45300001
2986,2010,Michigan,Gini,0.45100001
2987,2011,Michigan,Gini,0.4612
2988,2012,Michigan,Gini,0.46239999
2989,2013,Michigan,Gini,0.4641
2990,2014,Michigan,Gini,0.4598
2991,2015,Michigan,Gini,0.46669999
2992,2005,Minnesota,Gini,0.42400002
2993,2006,Minnesota,Gini,0.43000001
2994,2007,Minnesota,Gini,0.43599999
2995,2008,Minnesota,Gini,0.44499999
2996,2009,Minnesota,Gini,0.43900001
2997,2010,Minnesota,Gini,0.44
2998,2011,Minnesota,Gini,0.4436
2999,2012,Minnesota,Gini,0.44409999
3000,2013,Minnesota,Gini,0.44620001
3001,2014,Minnesota,Gini,0.45390001
3002,2015,Minnesota,Gini,0.4492
3003,2005,Mississippi,Gini,0.46199998
3004,2006,Mississippi,Gini,0.47099999
3005,2007,Mississippi,Gini,0.47999999
3006,2008,Mississippi,Gini,0.47799999
3007,2009,Mississippi,Gini,0.47
3008,2010,Mississippi,Gini,0.46799999
3009,2011,Mississippi,Gini,0.47350001
3010,2012,Mississippi,Gini,0.48699999
3011,2013,Mississippi,Gini,0.47909999
3012,2014,Mississippi,Gini,0.47600001
3013,2015,Mississippi,Gini,0.47589999
3014,2005,Missouri,Gini,0.44800001
3015,2006,Missouri,Gini,0.449
3016,2007,Missouri,Gini,0.44999999
3017,2008,Missouri,Gini,0.44800001
3018,2009,Missouri,Gini,0.44999999
3019,2010,Missouri,Gini,0.45500001
3020,2011,Missouri,Gini,0.46110001
3021,2012,Missouri,Gini,0.46079999
3022,2013,Missouri,Gini,0.4605
3023,2014,Missouri,Gini,0.4628
3024,2015,Missouri,Gini,0.46340001
3025,2005,Montana,Gini,0.40900001
3026,2006,Montana,Gini,0.426
3027,2007,Montana,Gini,0.44299999
3028,2008,Montana,Gini,0.449
3029,2009,Montana,Gini,0.43099999
3030,2010,Montana,Gini,0.435
3031,2011,Montana,Gini,0.43509999
3032,2012,Montana,Gini,0.45019999
3033,2013,Montana,Gini,0.46200001
3034,2014,Montana,Gini,0.4544
3035,2015,Montana,Gini,0.4623
3036,2005,Nebraska,Gini,0.43100002
3037,2006,Nebraska,Gini,0.43000001
3038,2007,Nebraska,Gini,0.42899999
3039,2008,Nebraska,Gini,0.42699999
3040,2009,Nebraska,Gini,0.44
3041,2010,Nebraska,Gini,0.43200001
3042,2011,Nebraska,Gini,0.44670001
3043,2012,Nebraska,Gini,0.4339
3044,2013,Nebraska,Gini,0.4445
3045,2014,Nebraska,Gini,0.43520001
3046,2015,Nebraska,Gini,0.44729999
3047,2005,Nevada,Gini,0.43099996
3048,2006,Nevada,Gini,0.43399999
3049,2007,Nevada,Gini,0.43700001
3050,2008,Nevada,Gini,0.43099999
3051,2009,Nevada,Gini,0.433
3052,2010,Nevada,Gini,0.44800001
3053,2011,Nevada,Gini,0.4526
3054,2012,Nevada,Gini,0.45159999
3055,2013,Nevada,Gini,0.45429999
3056,2014,Nevada,Gini,0.4427
3057,2015,Nevada,Gini,0.45480001
3058,2005,New Hampshire,Gini,0.417
3059,2006,New Hampshire,Gini,0.417
3060,2007,New Hampshire,Gini,0.417
3061,2008,New Hampshire,Gini,0.419
3062,2009,New Hampshire,Gini,0.43099999
3063,2010,New Hampshire,Gini,0.42500001
3064,2011,New Hampshire,Gini,0.43470001
3065,2012,New Hampshire,Gini,0.4298
3066,2013,New Hampshire,Gini,0.43869999
3067,2014,New Hampshire,Gini,0.44100001
3068,2015,New Hampshire,Gini,0.43470001
3069,2005,New Jersey,Gini,0.45200002
3070,2006,New Jersey,Gini,0.458
3071,2007,New Jersey,Gini,0.46399999
3072,2008,New Jersey,Gini,0.46200001
3073,2009,New Jersey,Gini,0.465
3074,2010,New Jersey,Gini,0.46399999
3075,2011,New Jersey,Gini,0.46939999
3076,2012,New Jersey,Gini,0.4718
3077,2013,New Jersey,Gini,0.47999999
3078,2014,New Jersey,Gini,0.47569999
3079,2015,New Jersey,Gini,0.48320001
3080,2005,New Mexico,Gini,0.45499998
3081,2006,New Mexico,Gini,0.45699999
3082,2007,New Mexico,Gini,0.45899999
3083,2008,New Mexico,Gini,0.46000001
3084,2009,New Mexico,Gini,0.45300001
3085,2010,New Mexico,Gini,0.46399999
3086,2011,New Mexico,Gini,0.48210001
3087,2012,New Mexico,Gini,0.47130001
3088,2013,New Mexico,Gini,0.47589999
3089,2014,New Mexico,Gini,0.477
3090,2015,New Mexico,Gini,0.4795
3091,2005,New York,Gini,0.49000001
3092,2006,New York,Gini,0.495
3093,2007,New York,Gini,0.5
3094,2008,New York,Gini,0.50300002
3095,2009,New York,Gini,0.50199997
3096,2010,New York,Gini,0.49900001
3097,2011,New York,Gini,0.50330001
3098,2012,New York,Gini,0.50089997
3099,2013,New York,Gini,0.50980002
3100,2014,New York,Gini,0.51109999
3101,2015,New York,Gini,0.51380002
3102,2005,North Carolina,Gini,0.45100001
3103,2006,North Carolina,Gini,0.458
3104,2007,North Carolina,Gini,0.465
3105,2008,North Carolina,Gini,0.463
3106,2009,North Carolina,Gini,0.46399999
3107,2010,North Carolina,Gini,0.46399999
3108,2011,North Carolina,Gini,0.4716
3109,2012,North Carolina,Gini,0.4691
3110,2013,North Carolina,Gini,0.4765
3111,2014,North Carolina,Gini,0.47479999
3112,2015,North Carolina,Gini,0.47760001
3113,2005,North Dakota,Gini,0.42799997
3114,2006,North Dakota,Gini,0.43399999
3115,2007,North Dakota,Gini,0.44
3116,2008,North Dakota,Gini,0.45100001
3117,2009,North Dakota,Gini,0.44999999
3118,2010,North Dakota,Gini,0.433
3119,2011,North Dakota,Gini,0.44479999
3120,2012,North Dakota,Gini,0.45969999
3121,2013,North Dakota,Gini,0.45500001
3122,2014,North Dakota,Gini,0.4664
3123,2015,North Dakota,Gini,0.4664
3124,2005,Ohio,Gini,0.44999999
3125,2006,Ohio,Gini,0.449
3126,2007,Ohio,Gini,0.44800001
3127,2008,Ohio,Gini,0.44999999
3128,2009,Ohio,Gini,0.45300001
3129,2010,Ohio,Gini,0.45199999
3130,2011,Ohio,Gini,0.4594
3131,2012,Ohio,Gini,0.46149999
3132,2013,Ohio,Gini,0.46520001
3133,2014,Ohio,Gini,0.4637
3134,2015,Ohio,Gini,0.4637
3135,2005,Oklahoma,Gini,0.45700002
3136,2006,Oklahoma,Gini,0.46000001
3137,2007,Oklahoma,Gini,0.463
3138,2008,Oklahoma,Gini,0.458
3139,2009,Oklahoma,Gini,0.46000001
3140,2010,Oklahoma,Gini,0.454
3141,2011,Oklahoma,Gini,0.46129999
3142,2012,Oklahoma,Gini,0.46430001
3143,2013,Oklahoma,Gini,0.4619
3144,2014,Oklahoma,Gini,0.46599999
3145,2015,Oklahoma,Gini,0.4702
3146,2005,Oregon,Gini,0.44600001
3147,2006,Oregon,Gini,0.44400001
3148,2007,Oregon,Gini,0.442
3149,2008,Oregon,Gini,0.447
3150,2009,Oregon,Gini,0.44299999
3151,2010,Oregon,Gini,0.449
3152,2011,Oregon,Gini,0.45860001
3153,2012,Oregon,Gini,0.45649999
3154,2013,Oregon,Gini,0.46000001
3155,2014,Oregon,Gini,0.46239999
3156,2015,Oregon,Gini,0.46219999
3157,2005,Pennsylvania,Gini,0.45000002
3158,2006,Pennsylvania,Gini,0.45500001
3159,2007,Pennsylvania,Gini,0.46000001
3160,2008,Pennsylvania,Gini,0.45699999
3161,2009,Pennsylvania,Gini,0.46000001
3162,2010,Pennsylvania,Gini,0.461
3163,2011,Pennsylvania,Gini,0.46110001
3164,2012,Pennsylvania,Gini,0.46419999
3165,2013,Pennsylvania,Gini,0.46959999
