,state,year,population,113 Cause Name,measure,value,Age-adjusted Death Rate
1399,Missouri,2007,"5,887,612",Alzheimer's disease (G30),Alzheimer's disease,28.551473840327795,25.5
1400,Missouri,2007,"5,887,612",Cerebrovascular diseases (I60-I69),Stroke,54.84396729947558,49.4
1401,Missouri,2007,"5,887,612",Chronic lower respiratory diseases (J40-J47),CLRD,52.33021469485421,47.6
1402,Missouri,2007,"5,887,612",Diabetes mellitus (E10-E14),Diabetes,24.52607270995439,22.4
1403,Missouri,2007,"5,887,612","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,243.52827598014272,218.9
1404,Missouri,2007,"5,887,612",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.893426401060395,19.6
1405,Missouri,2007,"5,887,612","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.723730436040961,13.5
1406,Missouri,2007,"5,887,612",Malignant neoplasms (C00-C97),Cancer,210.27200841359792,190.9
1407,Missouri,2007,"5,887,612","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,20.110020836970914,18.2
1408,Montana,2007,"964,706",All Causes,All causes,893.951110493767,775.4
1409,Montana,2007,"964,706","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,63.64633370166662,60.3
1410,Montana,2007,"964,706",Alzheimer's disease (G30),Alzheimer's disease,26.951216225461437,22.6
1411,Montana,2007,"964,706",Cerebrovascular diseases (I60-I69),Stroke,45.920726107228525,39
1412,Montana,2007,"964,706",Chronic lower respiratory diseases (J40-J47),CLRD,62.6097484622258,54.7
1413,Montana,2007,"964,706",Diabetes mellitus (E10-E14),Diabetes,26.743899177573272,23
1414,Montana,2007,"964,706","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,193.84143977543417,164.5
1415,Montana,2007,"964,706",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.969509881767088,16.1
1416,Montana,2007,"964,706","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,20.31707069304016,19.4
1417,Montana,2007,"964,706",Malignant neoplasms (C00-C97),Cancer,199.12802449658238,170.7
1418,Montana,2007,"964,706","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,11.40243763384907,9.8
1419,Nebraska,2007,"1,783,440",All Causes,All causes,855.8179697662944,750.4
1420,Nebraska,2007,"1,783,440","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,37.792132059390845,35.8
1421,Nebraska,2007,"1,783,440",Alzheimer's disease (G30),Alzheimer's disease,28.708563226124795,23.5
1422,Nebraska,2007,"1,783,440",Cerebrovascular diseases (I60-I69),Stroke,51.64177095949402,43.8
1423,Nebraska,2007,"1,783,440",Chronic lower respiratory diseases (J40-J47),CLRD,51.52962813439196,45.9
1424,Nebraska,2007,"1,783,440",Diabetes mellitus (E10-E14),Diabetes,26.465706724083795,23.4
1425,Nebraska,2007,"1,783,440","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,197.37137217960796,168.1
1426,Nebraska,2007,"1,783,440",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.559637554389273,15.5
1427,Nebraska,2007,"1,783,440","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,10.148925671735523,10.1
1428,Nebraska,2007,"1,783,440",Malignant neoplasms (C00-C97),Cancer,195.07244426501595,176.6
1429,Nebraska,2007,"1,783,440","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,15.083209976225723,12.8
1430,Nevada,2007,"2,601,072",All Causes,All causes,718.4345531380908,822
1431,Nevada,2007,"2,601,072","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,46.59617265496688,48.1
1432,Nevada,2007,"2,601,072",Alzheimer's disease (G30),Alzheimer's disease,9.534530378244048,13.4
1433,Nevada,2007,"2,601,072",Cerebrovascular diseases (I60-I69),Stroke,32.67883395769129,39.8
1434,Nevada,2007,"2,601,072",Chronic lower respiratory diseases (J40-J47),CLRD,40.367971359501006,48.9
1435,Nevada,2007,"2,601,072",Diabetes mellitus (E10-E14),Diabetes,11.995054346823157,13
1436,Nevada,2007,"2,601,072","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,176.50414905854203,205.6
1437,Nevada,2007,"2,601,072",Influenza and pneumonia (J09-J18),Influenza and pneumonia,15.68584029969182,19.2
1438,Nevada,2007,"2,601,072","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,18.10791858126188,18
1439,Nevada,2007,"2,601,072",Malignant neoplasms (C00-C97),Cancer,166.5082704361894,180.8
1440,Nevada,2007,"2,601,072","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,17.723461711171396,21.3
1441,New Hampshire,2007,"1,312,540",All Causes,All causes,784.9665534002772,733.2
1442,New Hampshire,2007,"1,312,540","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,40.151157298063296,39
1443,New Hampshire,2007,"1,312,540",Alzheimer's disease (G30),Alzheimer's disease,31.846648483093848,29.5
1444,New Hampshire,2007,"1,312,540",Cerebrovascular diseases (I60-I69),Stroke,37.25600743596385,34.8
1445,New Hampshire,2007,"1,312,540",Chronic lower respiratory diseases (J40-J47),CLRD,46.550962256388374,44.2
1446,New Hampshire,2007,"1,312,540",Diabetes mellitus (E10-E14),Diabetes,21.33268319441693,20.2
1447,New Hampshire,2007,"1,312,540","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,191.30845536136042,176.9
1448,New Hampshire,2007,"1,312,540",Influenza and pneumonia (J09-J18),Influenza and pneumonia,15.770947933015373,14.7
1449,New Hampshire,2007,"1,312,540","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.037728373992412,11.2
1450,New Hampshire,2007,"1,312,540",Malignant neoplasms (C00-C97),Cancer,198.77489447940633,184.7
1451,New Hampshire,2007,"1,312,540","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,11.352034985600438,10.8
1452,New Jersey,2007,"8,677,885",All Causes,All causes,802.7532054181404,726.9
1453,New Jersey,2007,"8,677,885","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,27.944597099408437,26.9
1454,New Jersey,2007,"8,677,885",Alzheimer's disease (G30),Alzheimer's disease,21.007422891637766,18.2
1455,New Jersey,2007,"8,677,885",Cerebrovascular diseases (I60-I69),Stroke,40.24021982314815,36
1456,New Jersey,2007,"8,677,885",Chronic lower respiratory diseases (J40-J47),CLRD,34.46692368013635,31.4
1457,New Jersey,2007,"8,677,885",Diabetes mellitus (E10-E14),Diabetes,26.838336760627733,24.4
1458,New Jersey,2007,"8,677,885","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,216.9998795789527,193
1459,New Jersey,2007,"8,677,885",Influenza and pneumonia (J09-J18),Influenza and pneumonia,15.476121197734239,13.8
1460,New Jersey,2007,"8,677,885","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,6.868032936596878,6.7
1461,New Jersey,2007,"8,677,885",Malignant neoplasms (C00-C97),Cancer,197.00652866453058,180.1
1462,New Jersey,2007,"8,677,885","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,19.47479138061866,17.5
1463,New Mexico,2007,"1,990,070",All Causes,All causes,777.9625842307055,778.6
1464,New Mexico,2007,"1,990,070","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,66.78157049752019,67.7
1465,New Mexico,2007,"1,990,070",Alzheimer's disease (G30),Alzheimer's disease,16.18033536508766,17.1
1466,New Mexico,2007,"1,990,070",Cerebrovascular diseases (I60-I69),Stroke,40.4005889240077,41.3
1467,New Mexico,2007,"1,990,070",Chronic lower respiratory diseases (J40-J47),CLRD,44.42054802092389,45.1
1468,New Mexico,2007,"1,990,070",Diabetes mellitus (E10-E14),Diabetes,33.81790590280744,33.2
1469,New Mexico,2007,"1,990,070","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,166.07456019135006,167.2
1470,New Mexico,2007,"1,990,070",Influenza and pneumonia (J09-J18),Influenza and pneumonia,14.974347636012803,15.5
1471,New Mexico,2007,"1,990,070","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,20.150044973292395,20.3
1472,New Mexico,2007,"1,990,070",Malignant neoplasms (C00-C97),Cancer,162.70784444768273,158.1
1473,New Mexico,2007,"1,990,070","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.662871155285995,12.8
1474,New York,2007,"19,132,335",All Causes,All causes,771.8869651822425,698.9
1475,New York,2007,"19,132,335","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,26.970048350083772,25.7
1476,New York,2007,"19,132,335",Alzheimer's disease (G30),Alzheimer's disease,10.448280358879352,9.1
1477,New York,2007,"19,132,335",Cerebrovascular diseases (I60-I69),Stroke,32.19680190630156,28.8
1478,New York,2007,"19,132,335",Chronic lower respiratory diseases (J40-J47),CLRD,34.29273008234489,31.3
1479,New York,2007,"19,132,335",Diabetes mellitus (E10-E14),Diabetes,19.41738946134907,17.7
1480,New York,2007,"19,132,335","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,258.87065013235446,230.4
1481,New York,2007,"19,132,335",Influenza and pneumonia (J09-J18),Influenza and pneumonia,23.159745007601007,20.5
1482,New York,2007,"19,132,335","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,7.296547964480028,7.1
1483,New York,2007,"19,132,335",Malignant neoplasms (C00-C97),Cancer,185.47134994238812,169.8
1484,New York,2007,"19,132,335","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.476260738691852,11.2
1485,North Carolina,2007,"9,118,037",All Causes,All causes,834.0172341919648,838.5
1486,North Carolina,2007,"9,118,037","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,48.13536071415372,48.3
1487,North Carolina,2007,"9,118,037",Alzheimer's disease (G30),Alzheimer's disease,26.979491309368456,28.7
1488,North Carolina,2007,"9,118,037",Cerebrovascular diseases (I60-I69),Stroke,49.681746191641906,51.1
1489,North Carolina,2007,"9,118,037",Chronic lower respiratory diseases (J40-J47),CLRD,46.40253159753574,46.9
1490,North Carolina,2007,"9,118,037",Diabetes mellitus (E10-E14),Diabetes,23.645440350812354,23.3
1491,North Carolina,2007,"9,118,037","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,190.77571192132694,193
1492,North Carolina,2007,"9,118,037",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.041163904028906,18.7
1493,North Carolina,2007,"9,118,037","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.811752902516188,11.6
1494,North Carolina,2007,"9,118,037",Malignant neoplasms (C00-C97),Cancer,191.68599557119586,187.1
1495,North Carolina,2007,"9,118,037","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.896611189447906,19.1
1496,North Dakota,2007,"652,822",All Causes,All causes,851.8401647003318,680.4
1497,North Dakota,2007,"652,822","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,42.73753029156493,38.9
1498,North Dakota,2007,"652,822",Alzheimer's disease (G30),Alzheimer's disease,60.50653930167795,42
1499,North Dakota,2007,"652,822",Cerebrovascular diseases (I60-I69),Stroke,50.54976701152841,37.9
1500,North Dakota,2007,"652,822",Chronic lower respiratory diseases (J40-J47),CLRD,40.59299472137887,32.7
1501,North Dakota,2007,"652,822",Diabetes mellitus (E10-E14),Diabetes,34.618931347289156,28.1
1502,North Dakota,2007,"652,822","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,216.59809258879142,165.9
1503,North Dakota,2007,"652,822",Influenza and pneumonia (J09-J18),Influenza and pneumonia,20.37308791676751,14.9
1504,North Dakota,2007,"652,822","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,14.552205654833935,14.2
1505,North Dakota,2007,"652,822",Malignant neoplasms (C00-C97),Cancer,193.62092576536944,162.6
1506,North Dakota,2007,"652,822","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,8.578142280744215,6.3
1507,Ohio,2007,"11,500,468",All Causes,All causes,926.344910485382,831.1
1508,Ohio,2007,"11,500,468","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,42.7982582969667,41.3
1509,Ohio,2007,"11,500,468",Alzheimer's disease (G30),Alzheimer's disease,31.920440107306938,27.9
1510,Ohio,2007,"11,500,468",Cerebrovascular diseases (I60-I69),Stroke,51.34573653872173,45.5
1511,Ohio,2007,"11,500,468",Chronic lower respiratory diseases (J40-J47),CLRD,56.1194553126012,50.4
1512,Ohio,2007,"11,500,468",Diabetes mellitus (E10-E14),Diabetes,32.36390032127388,29
1513,Ohio,2007,"11,500,468","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,232.66009696301057,205.7
1514,Ohio,2007,"11,500,468",Influenza and pneumonia (J09-J18),Influenza and pneumonia,15.155904959693816,13.4
1515,Ohio,2007,"11,500,468","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.260411315435164,11.1
1516,Ohio,2007,"11,500,468",Malignant neoplasms (C00-C97),Cancer,219.38237643894146,196.3
1517,Ohio,2007,"11,500,468","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,15.190686152946125,13.5
1518,Oklahoma,2007,"3,634,349",All Causes,All causes,991.429276604971,945.1
1519,Oklahoma,2007,"3,634,349","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,59.13025964209821,58.8
1520,Oklahoma,2007,"3,634,349",Alzheimer's disease (G30),Alzheimer's disease,25.506631311412303,24.8
1521,Oklahoma,2007,"3,634,349",Cerebrovascular diseases (I60-I69),Stroke,58.4974090270362,56.2
1522,Oklahoma,2007,"3,634,349",Chronic lower respiratory diseases (J40-J47),CLRD,65.65137250165021,62.1
1523,Oklahoma,2007,"3,634,349",Diabetes mellitus (E10-E14),Diabetes,31.587500264834222,29.8
1524,Oklahoma,2007,"3,634,349","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,264.20137416632247,251.1
1525,Oklahoma,2007,"3,634,349",Influenza and pneumonia (J09-J18),Influenza and pneumonia,22.039710550637814,21.2
1526,Oklahoma,2007,"3,634,349","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,14.610594634692484,14.7
1527,Oklahoma,2007,"3,634,349",Malignant neoplasms (C00-C97),Cancer,212.61029141670213,198.5
1528,Oklahoma,2007,"3,634,349","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,17.141997094940525,16.4
1529,Oregon,2007,"3,722,417",All Causes,All causes,843.6185413939384,756
1530,Oregon,2007,"3,722,417","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,44.21858163660869,41.8
1531,Oregon,2007,"3,722,417",Alzheimer's disease (G30),Alzheimer's disease,32.237119054635734,27.9
1532,Oregon,2007,"3,722,417",Cerebrovascular diseases (I60-I69),Stroke,49.295927887713816,43.7
1533,Oregon,2007,"3,722,417",Chronic lower respiratory diseases (J40-J47),CLRD,50.82719104280901,46.1
1534,Oregon,2007,"3,722,417",Diabetes mellitus (E10-E14),Diabetes,29.899927923174648,27
1535,Oregon,2007,"3,722,417","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,178.78168942383402,157.6
1536,Oregon,2007,"3,722,417",Influenza and pneumonia (J09-J18),Influenza and pneumonia,12.814254824217706,11.2
1537,Oregon,2007,"3,722,417","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.95737393204469,15.3
1538,Oregon,2007,"3,722,417",Malignant neoplasms (C00-C97),Cancer,198.607517642435,178.8
1539,Oregon,2007,"3,722,417","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,11.444177264395687,10.2
1540,Pennsylvania,2007,"12,563,937",All Causes,All causes,995.7388356850246,793.2
1541,Pennsylvania,2007,"12,563,937","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,44.31731868760564,40.8
1542,Pennsylvania,2007,"12,563,937",Alzheimer's disease (G30),Alzheimer's disease,27.897306393688538,20.3
1543,Pennsylvania,2007,"12,563,937",Cerebrovascular diseases (I60-I69),Stroke,56.92483176252794,43.4
1544,Pennsylvania,2007,"12,563,937",Chronic lower respiratory diseases (J40-J47),CLRD,48.36859656332247,38.1
1545,Pennsylvania,2007,"12,563,937",Diabetes mellitus (E10-E14),Diabetes,27.39587121457231,21.9
1546,Pennsylvania,2007,"12,563,937","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,261.5581405732932,201.3
1547,Pennsylvania,2007,"12,563,937",Influenza and pneumonia (J09-J18),Influenza and pneumonia,20.335982264158122,15.5
1548,Pennsylvania,2007,"12,563,937","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.469334811214033,11.1
1549,Pennsylvania,2007,"12,563,937",Malignant neoplasms (C00-C97),Cancer,230.93079820441633,186.9
1550,Pennsylvania,2007,"12,563,937","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,23.5992905726923,18.3
1551,Rhode Island,2007,"1,057,315",All Causes,All causes,919.5934986262372,747.2
1552,Rhode Island,2007,"1,057,315","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,39.3449445056582,34.7
1553,Rhode Island,2007,"1,057,315",Alzheimer's disease (G30),Alzheimer's disease,31.02197547561512,22.2
1554,Rhode Island,2007,"1,057,315",Cerebrovascular diseases (I60-I69),Stroke,43.22269144011009,33.4
1555,Rhode Island,2007,"1,057,315",Chronic lower respiratory diseases (J40-J47),CLRD,39.81784047327429,32.5
1556,Rhode Island,2007,"1,057,315",Diabetes mellitus (E10-E14),Diabetes,23.455639993757774,19.1
1557,Rhode Island,2007,"1,057,315","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,260.1873613823695,203
1558,Rhode Island,2007,"1,057,315",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.18573934920057,16.1
1559,Rhode Island,2007,"1,057,315","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,9.079602578228815,8.8
1560,Rhode Island,2007,"1,057,315",Malignant neoplasms (C00-C97),Cancer,209.30375526687885,178.4
1561,Rhode Island,2007,"1,057,315","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,15.79472531837721,12.6
1562,South Carolina,2007,"4,444,110",All Causes,All causes,887.4442801820837,873.9
1563,South Carolina,2007,"4,444,110","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,53.19400284871437,53.2
1564,South Carolina,2007,"4,444,110",Alzheimer's disease (G30),Alzheimer's disease,31.412363780374474,33.6
1565,South Carolina,2007,"4,444,110",Cerebrovascular diseases (I60-I69),Stroke,55.48917556046093,55.8
1566,South Carolina,2007,"4,444,110",Chronic lower respiratory diseases (J40-J47),CLRD,45.81344746192151,44.9
1567,South Carolina,2007,"4,444,110",Diabetes mellitus (E10-E14),Diabetes,27.69958439372563,26.7
1568,South Carolina,2007,"4,444,110","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,202.33522572573588,199.9
1569,South Carolina,2007,"4,444,110",Influenza and pneumonia (J09-J18),Influenza and pneumonia,16.268724221497667,16.8
1570,South Carolina,2007,"4,444,110","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.925897423781139,11.6
1571,South Carolina,2007,"4,444,110",Malignant neoplasms (C00-C97),Cancer,199.5225140691837,188.5
1572,South Carolina,2007,"4,444,110","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.1363647614483,17.9
1573,South Dakota,2007,"791,623",All Causes,All causes,862.2791404494311,712.9
